v.x,v.y,v.z,n.x,n.y,n.z
-0.051700742,-0.153618185,0.986776817,-0.051700742,-0.153618185,0.986776817
0.051700742,-0.153618185,0.986776817,0.051700742,-0.153618185,0.986776817
0.103205966,-0.18580951,0.97715063,0.103205966,-0.18580951,0.97715063
0.051700742,-0.153618185,0.986776817,0.051700742,-0.153618185,0.986776817
0,-0.186807058,0.982396622,0,-0.186807058,0.982396622
0,-0.186807058,0.982396622,0,-0.186807058,0.982396622
0.051700742,-0.153618185,0.986776817,0.051700742,-0.153618185,0.986776817
-0.051700742,-0.153618185,0.986776817,-0.051700742,-0.153618185,0.986776817
0.707106725,-0.408248463,0.577350216,0.707106725,-0.408248463,0.577350216
0.67601079,-0.390295208,0.625043248,0.67601079,-0.390295208,0.625043248
0.63439323,-0.446297972,0.63116032,0.63439323,-0.446297972,0.63116032
0.555570183,-0.480049389,0.678892006,0.555570183,-0.480049389,0.678892006
0.63439323,-0.446297972,0.63116032,0.63439323,-0.446297972,0.63116032
0.600505719,-0.426542783,0.676353559,0.600505719,-0.426542783,0.676353559
0.64250562,-0.370950979,0.670508687,0.64250562,-0.370950979,0.670508687
0.600505719,-0.426542783,0.676353559,0.600505719,-0.426542783,0.676353559
0.67601079,-0.390295208,0.625043248,0.67601079,-0.390295208,0.625043248
0.67601079,-0.390295208,0.625043248,0.67601079,-0.390295208,0.625043248
0.600505719,-0.426542783,0.676353559,0.600505719,-0.426542783,0.676353559
0.63439323,-0.446297972,0.63116032,0.63439323,-0.446297972,0.63116032
0.382683396,-0.533402289,0.754344362,0.382683396,-0.533402289,0.754344362
0.471396693,-0.509177668,0.720085592,0.471396693,-0.509177668,0.720085592
0.432555993,-0.485408781,0.759785252,0.432555993,-0.485408781,0.759785252
0.480343559,-0.435075478,0.761563782,0.480343559,-0.435075478,0.761563782
0.432555993,-0.485408781,0.759785252,0.432555993,-0.485408781,0.759785252
0.518899291,-0.458394965,0.721538344,0.518899291,-0.458394965,0.721538344
0.555570183,-0.480049389,0.678892006,0.555570183,-0.480049389,0.678892006
0.518899291,-0.458394965,0.721538344,0.518899291,-0.458394965,0.721538344
0.471396693,-0.509177668,0.720085592,0.471396693,-0.509177668,0.720085592
0.471396693,-0.509177668,0.720085592,0.471396693,-0.509177668,0.720085592
0.518899291,-0.458394965,0.721538344,0.518899291,-0.458394965,0.721538344
0.432555993,-0.485408781,0.759785252,0.432555993,-0.485408781,0.759785252
0.568753367,-0.328370075,0.754117167,0.568753367,-0.328370075,0.754117167
0.525815746,-0.382645,0.75967138,0.525815746,-0.382645,0.75967138
0.606710622,-0.350284717,0.7135845,0.606710622,-0.350284717,0.7135845
0.64250562,-0.370950979,0.670508687,0.64250562,-0.370950979,0.670508687
0.606710622,-0.350284717,0.7135845,0.606710622,-0.350284717,0.7135845
0.564160314,-0.404977042,0.719525355,0.564160314,-0.404977042,0.719525355
0.480343559,-0.435075478,0.761563782,0.480343559,-0.435075478,0.761563782
0.564160314,-0.404977042,0.719525355,0.564160314,-0.404977042,0.719525355
0.525815746,-0.382645,0.75967138,0.525815746,-0.382645,0.75967138
0.525815746,-0.382645,0.75967138,0.525815746,-0.382645,0.75967138
0.564160314,-0.404977042,0.719525355,0.564160314,-0.404977042,0.719525355
0.606710622,-0.350284717,0.7135845,0.606710622,-0.350284717,0.7135845
0.64250562,-0.370950979,0.670508687,0.64250562,-0.370950979,0.670508687
0.564160314,-0.404977042,0.719525355,0.564160314,-0.404977042,0.719525355
0.600505719,-0.426542783,0.676353559,0.600505719,-0.426542783,0.676353559
0.555570183,-0.480049389,0.678892006,0.555570183,-0.480049389,0.678892006
0.600505719,-0.426542783,0.676353559,0.600505719,-0.426542783,0.676353559
0.518899291,-0.458394965,0.721538344,0.518899291,-0.458394965,0.721538344
0.480343559,-0.435075478,0.761563782,0.480343559,-0.435075478,0.761563782
0.518899291,-0.458394965,0.721538344,0.518899291,-0.458394965,0.721538344
0.564160314,-0.404977042,0.719525355,0.564160314,-0.404977042,0.719525355
0.564160314,-0.404977042,0.719525355,0.564160314,-0.404977042,0.719525355
0.518899291,-0.458394965,0.721538344,0.518899291,-0.458394965,0.721538344
0.600505719,-0.426542783,0.676353559,0.600505719,-0.426542783,0.676353559
0,-0.577350468,0.81649644,0,-0.577350468,0.81649644
0.09801713,-0.574570368,0.812564788,0.09801713,-0.574570368,0.812564788
0.052225888,-0.541219415,0.839258007,0.052225888,-0.541219415,0.839258007
0.104214092,-0.502625226,0.858200038,0.104214092,-0.502625226,0.858200038
0.052225888,-0.541219415,0.839258007,0.052225888,-0.541219415,0.839258007
0.149944901,-0.535486343,0.831126286,0.149944901,-0.535486343,0.831126286
0.195090303,-0.566256843,0.800807693,0.195090303,-0.566256843,0.800807693
0.149944901,-0.535486343,0.831126286,0.149944901,-0.535486343,0.831126286
0.09801713,-0.574570368,0.812564788,0.09801713,-0.574570368,0.812564788
0.09801713,-0.574570368,0.812564788,0.09801713,-0.574570368,0.812564788
0.149944901,-0.535486343,0.831126286,0.149944901,-0.535486343,0.831126286
0.052225888,-0.541219415,0.839258007,0.052225888,-0.541219415,0.839258007
0.206533193,-0.418760434,0.884298445,0.206533193,-0.418760434,0.884298445
0.155728008,-0.461743547,0.873236328,0.155728008,-0.461743547,0.873236328
0.2521916,-0.450121818,0.856615285,0.2521916,-0.450121818,0.856615285
0.296882957,-0.479757173,0.825647361,0.296882957,-0.479757173,0.825647361
0.2521916,-0.450121818,0.856615285,0.2521916,-0.450121818,0.856615285
0.201525874,-0.493584963,0.846026717,0.201525874,-0.493584963,0.846026717
0.104214092,-0.502625226,0.858200038,0.104214092,-0.502625226,0.858200038
0.201525874,-0.493584963,0.846026717,0.201525874,-0.493584963,0.846026717
0.155728008,-0.461743547,0.873236328,0.155728008,-0.461743547,0.873236328
0.155728008,-0.461743547,0.873236328,0.155728008,-0.461743547,0.873236328
0.201525874,-0.493584963,0.846026717,0.201525874,-0.493584963,0.846026717
0.2521916,-0.450121818,0.856615285,0.2521916,-0.450121818,0.856615285
0.382683396,-0.533402289,0.754344362,0.382683396,-0.533402289,0.754344362
0.340435891,-0.507552858,0.791513424,0.340435891,-0.507552858,0.791513424
0.290284649,-0.552489956,0.781338385,0.290284649,-0.552489956,0.781338385
0.195090303,-0.566256843,0.800807693,0.195090303,-0.566256843,0.800807693
0.290284649,-0.552489956,0.781338385,0.290284649,-0.552489956,0.781338385
0.246556245,-0.524218102,0.815110667,0.246556245,-0.524218102,0.815110667
0.296882957,-0.479757173,0.825647361,0.296882957,-0.479757173,0.825647361
0.246556245,-0.524218102,0.815110667,0.246556245,-0.524218102,0.815110667
0.340435891,-0.507552858,0.791513424,0.340435891,-0.507552858,0.791513424
0.340435891,-0.507552858,0.791513424,0.340435891,-0.507552858,0.791513424
0.246556245,-0.524218102,0.815110667,0.246556245,-0.524218102,0.815110667
0.290284649,-0.552489956,0.781338385,0.290284649,-0.552489956,0.781338385
0.195090303,-0.566256843,0.800807693,0.195090303,-0.566256843,0.800807693
0.246556245,-0.524218102,0.815110667,0.246556245,-0.524218102,0.815110667
0.149944901,-0.535486343,0.831126286,0.149944901,-0.535486343,0.831126286
0.104214092,-0.502625226,0.858200038,0.104214092,-0.502625226,0.858200038
0.149944901,-0.535486343,0.831126286,0.149944901,-0.535486343,0.831126286
0.201525874,-0.493584963,0.846026717,0.201525874,-0.493584963,0.846026717
0.296882957,-0.479757173,0.825647361,0.296882957,-0.479757173,0.825647361
0.201525874,-0.493584963,0.846026717,0.201525874,-0.493584963,0.846026717
0.246556245,-0.524218102,0.815110667,0.246556245,-0.524218102,0.815110667
0.246556245,-0.524218102,0.815110667,0.246556245,-0.524218102,0.815110667
0.201525874,-0.493584963,0.846026717,0.201525874,-0.493584963,0.846026717
0.149944901,-0.535486343,0.831126286,0.149944901,-0.535486343,0.831126286
0.398112584,-0.229850523,0.888073819,0.398112584,-0.229850523,0.888073819
0.352406594,-0.279201124,0.893228036,0.352406594,-0.279201124,0.893228036
0.443296431,-0.255937443,0.859060126,0.443296431,-0.255937443,0.859060126
0.486900414,-0.281112226,0.826984826,0.486900414,-0.281112226,0.826984826
0.443296431,-0.255937443,0.859060126,0.443296431,-0.255937443,0.859060126
0.397979378,-0.305718234,0.864955939,0.397979378,-0.305718234,0.864955939
0.305096772,-0.327281057,0.894317097,0.305096772,-0.327281057,0.894317097
0.397979378,-0.305718234,0.864955939,0.397979378,-0.305718234,0.864955939
0.352406594,-0.279201124,0.893228036,0.352406594,-0.279201124,0.893228036
0.352406594,-0.279201124,0.893228036,0.352406594,-0.279201124,0.893228036
0.397979378,-0.305718234,0.864955939,0.397979378,-0.305718234,0.864955939
0.443296431,-0.255937443,0.859060126,0.443296431,-0.255937443,0.859060126
0.568753367,-0.328370075,0.754117167,0.568753367,-0.328370075,0.754117167
0.528769131,-0.305285154,0.791962235,0.528769131,-0.305285154,0.791962235
0.484496668,-0.35649119,0.798859819,0.484496668,-0.35649119,0.798859819
0.39544738,-0.381085933,0.835700235,0.39544738,-0.381085933,0.835700235
0.484496668,-0.35649119,0.798859819,0.484496668,-0.35649119,0.798859819
0.442194019,-0.331864677,0.833264836,0.442194019,-0.331864677,0.833264836
0.486900414,-0.281112226,0.826984826,0.486900414,-0.281112226,0.826984826
0.442194019,-0.331864677,0.833264836,0.442194019,-0.331864677,0.833264836
0.528769131,-0.305285154,0.791962235,0.528769131,-0.305285154,0.791962235
0.528769131,-0.305285154,0.791962235,0.528769131,-0.305285154,0.791962235
0.442194019,-0.331864677,0.833264836,0.442194019,-0.331864677,0.833264836
0.484496668,-0.35649119,0.798859819,0.484496668,-0.35649119,0.798859819
0.206533193,-0.418760434,0.884298445,0.206533193,-0.418760434,0.884298445
0.302486368,-0.401911014,0.864273993,0.302486368,-0.401911014,0.864273993
0.256398428,-0.373871506,0.891336044,0.256398428,-0.373871506,0.891336044
0.305096772,-0.327281057,0.894317097,0.305096772,-0.327281057,0.894317097
0.256398428,-0.373871506,0.891336044,0.256398428,-0.373871506,0.891336044
0.350908417,-0.354826942,0.866580132,0.350908417,-0.354826942,0.866580132
0.39544738,-0.381085933,0.835700235,0.39544738,-0.381085933,0.835700235
0.350908417,-0.354826942,0.866580132,0.350908417,-0.354826942,0.866580132
0.302486368,-0.401911014,0.864273993,0.302486368,-0.401911014,0.864273993
0.302486368,-0.401911014,0.864273993,0.302486368,-0.401911014,0.864273993
0.350908417,-0.354826942,0.866580132,0.350908417,-0.354826942,0.866580132
0.256398428,-0.373871506,0.891336044,0.256398428,-0.373871506,0.891336044
0.305096772,-0.327281057,0.894317097,0.305096772,-0.327281057,0.894317097
0.350908417,-0.354826942,0.866580132,0.350908417,-0.354826942,0.866580132
0.397979378,-0.305718234,0.864955939,0.397979378,-0.305718234,0.864955939
0.486900414,-0.281112226,0.826984826,0.486900414,-0.281112226,0.826984826
0.397979378,-0.305718234,0.864955939,0.397979378,-0.305718234,0.864955939
0.442194019,-0.331864677,0.833264836,0.442194019,-0.331864677,0.833264836
0.39544738,-0.381085933,0.835700235,0.39544738,-0.381085933,0.835700235
0.442194019,-0.331864677,0.833264836,0.442194019,-0.331864677,0.833264836
0.350908417,-0.354826942,0.866580132,0.350908417,-0.354826942,0.866580132
0.350908417,-0.354826942,0.866580132,0.350908417,-0.354826942,0.866580132
0.442194019,-0.331864677,0.833264836,0.442194019,-0.331864677,0.833264836
0.397979378,-0.305718234,0.864955939,0.397979378,-0.305718234,0.864955939
0.568753367,-0.328370075,0.754117167,0.568753367,-0.328370075,0.754117167
0.484496668,-0.35649119,0.798859819,0.484496668,-0.35649119,0.798859819
0.525815746,-0.382645,0.75967138,0.525815746,-0.382645,0.75967138
0.480343559,-0.435075478,0.761563782,0.480343559,-0.435075478,0.761563782
0.525815746,-0.382645,0.75967138,0.525815746,-0.382645,0.75967138
0.438752887,-0.408879744,0.800195763,0.438752887,-0.408879744,0.800195763
0.39544738,-0.381085933,0.835700235,0.39544738,-0.381085933,0.835700235
0.438752887,-0.408879744,0.800195763,0.438752887,-0.408879744,0.800195763
0.484496668,-0.35649119,0.798859819,0.484496668,-0.35649119,0.798859819
0.484496668,-0.35649119,0.798859819,0.484496668,-0.35649119,0.798859819
0.438752887,-0.408879744,0.800195763,0.438752887,-0.408879744,0.800195763
0.525815746,-0.382645,0.75967138,0.525815746,-0.382645,0.75967138
0.382683396,-0.533402289,0.754344362,0.382683396,-0.533402289,0.754344362
0.432555993,-0.485408781,0.759785252,0.432555993,-0.485408781,0.759785252
0.340435891,-0.507552858,0.791513424,0.340435891,-0.507552858,0.791513424
0.296882957,-0.479757173,0.825647361,0.296882957,-0.479757173,0.825647361
0.340435891,-0.507552858,0.791513424,0.340435891,-0.507552858,0.791513424
0.390559232,-0.459706829,0.797579537,0.390559232,-0.459706829,0.797579537
0.480343559,-0.435075478,0.761563782,0.480343559,-0.435075478,0.761563782
0.390559232,-0.459706829,0.797579537,0.390559232,-0.459706829,0.797579537
0.432555993,-0.485408781,0.759785252,0.432555993,-0.485408781,0.759785252
0.432555993,-0.485408781,0.759785252,0.432555993,-0.485408781,0.759785252
0.390559232,-0.459706829,0.797579537,0.390559232,-0.459706829,0.797579537
0.340435891,-0.507552858,0.791513424,0.340435891,-0.507552858,0.791513424
0.206533193,-0.418760434,0.884298445,0.206533193,-0.418760434,0.884298445
0.2521916,-0.450121818,0.856615285,0.2521916,-0.450121818,0.856615285
0.302486368,-0.401911014,0.864273993,0.302486368,-0.401911014,0.864273993
0.39544738,-0.381085933,0.835700235,0.39544738,-0.381085933,0.835700235
0.302486368,-0.401911014,0.864273993,0.302486368,-0.401911014,0.864273993
0.347014311,-0.431477376,0.83271144,0.347014311,-0.431477376,0.83271144
0.296882957,-0.479757173,0.825647361,0.296882957,-0.479757173,0.825647361
0.347014311,-0.431477376,0.83271144,0.347014311,-0.431477376,0.83271144
0.2521916,-0.450121818,0.856615285,0.2521916,-0.450121818,0.856615285
0.2521916,-0.450121818,0.856615285,0.2521916,-0.450121818,0.856615285
0.347014311,-0.431477376,0.83271144,0.347014311,-0.431477376,0.83271144
0.302486368,-0.401911014,0.864273993,0.302486368,-0.401911014,0.864273993
0.39544738,-0.381085933,0.835700235,0.39544738,-0.381085933,0.835700235
0.347014311,-0.431477376,0.83271144,0.347014311,-0.431477376,0.83271144
0.438752887,-0.408879744,0.800195763,0.438752887,-0.408879744,0.800195763
0.480343559,-0.435075478,0.761563782,0.480343559,-0.435075478,0.761563782
0.438752887,-0.408879744,0.800195763,0.438752887,-0.408879744,0.800195763
0.390559232,-0.459706829,0.797579537,0.390559232,-0.459706829,0.797579537
0.296882957,-0.479757173,0.825647361,0.296882957,-0.479757173,0.825647361
0.390559232,-0.459706829,0.797579537,0.390559232,-0.459706829,0.797579537
0.347014311,-0.431477376,0.83271144,0.347014311,-0.431477376,0.83271144
0.347014311,-0.431477376,0.83271144,0.347014311,-0.431477376,0.83271144
0.390559232,-0.459706829,0.797579537,0.390559232,-0.459706829,0.797579537
0.438752887,-0.408879744,0.800195763,0.438752887,-0.408879744,0.800195763
-0.707106725,-0.408248463,0.577350216,-0.707106725,-0.408248463,0.577350216
-0.63439323,-0.446297972,0.63116032,-0.63439323,-0.446297972,0.63116032
-0.67601079,-0.390295208,0.625043248,-0.67601079,-0.390295208,0.625043248
-0.64250562,-0.370950979,0.670508687,-0.64250562,-0.370950979,0.670508687
-0.67601079,-0.390295208,0.625043248,-0.67601079,-0.390295208,0.625043248
-0.600505719,-0.426542783,0.676353559,-0.600505719,-0.426542783,0.676353559
-0.555570183,-0.480049389,0.678892006,-0.555570183,-0.480049389,0.678892006
-0.600505719,-0.426542783,0.676353559,-0.600505719,-0.426542783,0.676353559
-0.63439323,-0.446297972,0.63116032,-0.63439323,-0.446297972,0.63116032
-0.63439323,-0.446297972,0.63116032,-0.63439323,-0.446297972,0.63116032
-0.600505719,-0.426542783,0.676353559,-0.600505719,-0.426542783,0.676353559
-0.67601079,-0.390295208,0.625043248,-0.67601079,-0.390295208,0.625043248
-0.568753367,-0.328370075,0.754117167,-0.568753367,-0.328370075,0.754117167
-0.606710622,-0.350284717,0.7135845,-0.606710622,-0.350284717,0.7135845
-0.525815746,-0.382645,0.75967138,-0.525815746,-0.382645,0.75967138
-0.480343559,-0.435075478,0.761563782,-0.480343559,-0.435075478,0.761563782
-0.525815746,-0.382645,0.75967138,-0.525815746,-0.382645,0.75967138
-0.564160314,-0.404977042,0.719525355,-0.564160314,-0.404977042,0.719525355
-0.64250562,-0.370950979,0.670508687,-0.64250562,-0.370950979,0.670508687
-0.564160314,-0.404977042,0.719525355,-0.564160314,-0.404977042,0.719525355
-0.606710622,-0.350284717,0.7135845,-0.606710622,-0.350284717,0.7135845
-0.606710622,-0.350284717,0.7135845,-0.606710622,-0.350284717,0.7135845
-0.564160314,-0.404977042,0.719525355,-0.564160314,-0.404977042,0.719525355
-0.525815746,-0.382645,0.75967138,-0.525815746,-0.382645,0.75967138
-0.382683396,-0.533402289,0.754344362,-0.382683396,-0.533402289,0.754344362
-0.432555993,-0.485408781,0.759785252,-0.432555993,-0.485408781,0.759785252
-0.471396693,-0.509177668,0.720085592,-0.471396693,-0.509177668,0.720085592
-0.555570183,-0.480049389,0.678892006,-0.555570183,-0.480049389,0.678892006
-0.471396693,-0.509177668,0.720085592,-0.471396693,-0.509177668,0.720085592
-0.518899291,-0.458394965,0.721538344,-0.518899291,-0.458394965,0.721538344
-0.480343559,-0.435075478,0.761563782,-0.480343559,-0.435075478,0.761563782
-0.518899291,-0.458394965,0.721538344,-0.518899291,-0.458394965,0.721538344
-0.432555993,-0.485408781,0.759785252,-0.432555993,-0.485408781,0.759785252
-0.432555993,-0.485408781,0.759785252,-0.432555993,-0.485408781,0.759785252
-0.518899291,-0.458394965,0.721538344,-0.518899291,-0.458394965,0.721538344
-0.471396693,-0.509177668,0.720085592,-0.471396693,-0.509177668,0.720085592
-0.555570183,-0.480049389,0.678892006,-0.555570183,-0.480049389,0.678892006
-0.518899291,-0.458394965,0.721538344,-0.518899291,-0.458394965,0.721538344
-0.600505719,-0.426542783,0.676353559,-0.600505719,-0.426542783,0.676353559
-0.64250562,-0.370950979,0.670508687,-0.64250562,-0.370950979,0.670508687
-0.600505719,-0.426542783,0.676353559,-0.600505719,-0.426542783,0.676353559
-0.564160314,-0.404977042,0.719525355,-0.564160314,-0.404977042,0.719525355
-0.480343559,-0.435075478,0.761563782,-0.480343559,-0.435075478,0.761563782
-0.564160314,-0.404977042,0.719525355,-0.564160314,-0.404977042,0.719525355
-0.518899291,-0.458394965,0.721538344,-0.518899291,-0.458394965,0.721538344
-0.518899291,-0.458394965,0.721538344,-0.518899291,-0.458394965,0.721538344
-0.564160314,-0.404977042,0.719525355,-0.564160314,-0.404977042,0.719525355
-0.600505719,-0.426542783,0.676353559,-0.600505719,-0.426542783,0.676353559
-0.398112584,-0.229850523,0.888073819,-0.398112584,-0.229850523,0.888073819
